Content,MainCategory,PhotoURL,Press,SubCategory,Title,URL,WritedAt,Writer
" KT, LGU+ 할당 조건 기준 미충족…주파수 취소 처분 SKT는 취소 처분 겨우 면해…이용 기간 6개월 단축 과기정통부, 청문 절차 거쳐 내달 중순 최종 결과 발표 [서울=뉴시스]심지혜 기자 = 정부가 5G 주파수 28㎓(기가헤르츠) 대역 할당 조건을 이행하지 않은 이통3사를 상대로 이용기간 단축과 할당 취소를 결정한 가운데 이를 최종 심의하는 청문 절차를 밟는다. 29일 과학기술정보통신부에 따르면 다음달 5일부터 SK텔레콤, KT, LG유플러스를 상대로 28㎓ 대역 이용과 관련한 청문 절차가 시작된다. 앞서 과기정통부는 28㎓ 대역 할당 조건에 대한 이행 점검 결과를 발표하며 KT와 LG유플러스에는 할당 취소를, SK텔레콤에게는 이용 기간 10%(6개월) 단축 처분을 내렸다. 청문은 이번 조치를 위한 법적 절차로 이통3사에 대한 입장과 향후 계획에 대한 의견을 들을 예정이다. 과기정통부는 2018년 28㎓ 주파수를 할당하면서 이용 3년차인 지난해 말까지 1만5000대의 장치 구축을 조건으로 부과했다. 구축 수량은 3사 합산 5059대에 불과했다. SK텔레콤 1605대(10.7%), KT 1586대(10.6%), LG유플러스 1868대(12.5%)다.수치상으로는 LG유플러스가 가장 많지만 SK텔레콤이 할당 취소를 면한 것은 향후 망 구축 계획 등 정성 평가까지 종합하면서 최종적으로 취소 기준을 넘겼기 때문이다. SK텔레콤은 할당 취소 기준인 30점을 가까스로 넘겼다. 각 사별 점수는 SK텔레콤 30.5점, LG유플러스 28.9점, KT 27.3점이다.청문 절차에서 최종 결정이 내려지면 KT와 LG유플러스는 28㎓ 대역 주파수를 이용할 수 없다. SK텔레콤의 경우 내년 11월 30일까지였던 이용 기한이 6개월 줄어드는 데 그쳤지만, 내년 5월 31일까지 1만5000대 구축 조건을 만족하지 못하면 재할당 기회를 잃게 된다. 과기정통부 관계자는 ""청문 절차는 외부 전문가가 시행하는 것으로 정부는 참관인으로 참석한다""며 ""이를 거쳐 다음 달 중순에 최종 결정을 내릴 것""이라고 말했다. siming@newsis.com ",IT,https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/newsis/20221129174157605odyo.jpg,뉴시스,통신모바일,"정부, 내달 5일부터 KT·LGU+ 5G 28㎓ 할당 취소 청문 시작",https://v.daum.net/v/20221129174157626,2022. 11. 29. 17:41,심지혜 기자
"[아이뉴스24 박소희 수습 기자] 2022 FIFA 카타르 월드컵을 맞아 이통3사(SKT, KT, LGU+)가 각기 다른 전략으로 서비스 제공에 나섰다.SK텔레콤은 OTT(온라인동영상서비스) 웨이브에서 무료로 경기를 생중계하고, KT는 카타르 월드컵 주관 통신사로 단독 선정돼 IPTV(인터넷TV) 서비스 질을 높이는 데 주력했다. LGU+는 스포츠 커뮤니티 '스포키'에서 자사 AI '익시'를 기반으로 승부예측을 제공해 재미를 더했다.먼저 SK텔레콤은 'OTT(온라인동영상서비스)'를 통해 지난 22일 저녁부터 월드컵 경기를 무료 생중계 중이다. 유료 구독회원뿐 아니라 모든 시청자가 이용 가능하도록 해 접근 가능성을 높였다.웨이브를 통해 경기를 관람하고자 하는 이용자들은 KBS, MBC, SBS 지상파 3사 중 중계 채널을 선택해 시청할 수 있다.또 플랫폼 내에서는 월드컵 기간 내 '스포츠 테마 큐레이션'을 진행한다. '스포츠라는 이름의 전쟁터' 코너에서는 ▲알렉스 퍼거슨: 성공의 비결 ▲데이비드 베컴: 축구로 하나 되는 세계 ▲스테이트 오브 플레이: 국경선의 시합 등 스포츠 다큐멘터리 작품 등도 감상 가능하다.KT는 지난 5월 카타르 월드컵 국제방송중계망 주관 통신사로 단독 선정돼 현지에서 촬영된 영상을 대용량 국제 해저케이블을 통해 지상파3사에 전달하게 됐다.이에 더해 KT는 지난달 개편한 자사 IPTV(인터넷TV) 서비스 '지니TV'를 통해 이용 편의성을 높였다. 목동 미디어센터에 있는 IPTV 360여 개 채널과 KT스카이라이프 위성방송 320여 개 채널을 경기도 고양시 백석역 인근에 위치한 'KT그룹미디어센터'로 이전했다. 이 과정에서 전력·통신 시설, 방송 플랫폼 구성 등 인프라 구축을 비롯해 인코딩 횟수를 1회로 절감하고 전송 구간 플랫폼을 개선하는 등 IP 기반 채널 플랫폼으로의 통합이 이뤄졌다.이번 인프라 구축을 통해 지니TV 화질은 기존 대비 15% 향상되고 영상 지연 시간이 35% 단축됐다는 것이 KT 측의 설명이다.LG유플러스는 지난달 서비스를 시작한 스포츠 커뮤니티 플랫폼 '스포키'에 '2022 카타르관'을 신설해 다음달 19일까지 카타르 월드컵 생중계에 나섰다. 월드컵 대진 일정과 대진표, 지난 경기 하이라이트 영상도 담았다.플랫폼 내 주목해볼 요소는 자사 인공지능(AI) 서비스 브랜드 '익시(ixi)'를 통한 승부 예측이다. LG유플러스는 월드컵 진출 국가들의 국제 경기 데이터 등을 기반으로 경기 승부 예측 결과를 순차적으로 공개하고 있다. LG유플러스 측에 따르면 지난 28일 기준 정확도는 53%(승무패)로 다소 낮은 수치다.황규별 LG유플러스 최고데이터책임자(CDO)는 지난달 기자 간담회에서 ""정확한 정보를 제공하기보다는 승부 예측 결과가 틀리더라도 참여를 유도해 스포키를 활성화하는 것을 기대한다""고 언급하며 정확도보다는 흥미를 유발하기 위한 요소라고 언급한 바 있다.또 다른 LG유플러스 관계자는 ""AI 역대 월드컵 경기 결과뿐 아니라 FIFA 랭킹, 각 지역리그 데이터를 기반으로 예측하고 있다""며 ""월드컵 경기가 4년마다 열리다 보니 데이터가 많지 않은데다, 아프리카 같은 경우에는 지역 리그 결과가 존재하지 않는 등 미가공 데이터(law data)가 완벽하지는 못하다""고 설명했다.이어 ""'스포키' 플랫폼과 '익시' 브랜드의 자체 홍보 효과도 빼놓을 수 없는 지점""이라면서 ""승부예측은 100% 정확하긴 어렵다. 경기 관람의 재미를 더하는 요소로 봐 주시길 바란다""고 부연했다.[ⓒ 아이뉴스24 무단전재 및 재배포 금지]",IT,"https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/inews24/20221129173229841muqr.jpg,https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/inews24/20221129173230070axqb.jpg,https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/inews24/20221129173230277djym.jpg,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/inews24/20221129173230477eogx.jpg",아이뉴스24,통신모바일,"""월드컵 대목 잡자""…이통3사, OTT·지상파·AI예측까지 '총공세' [IT돋보기]",https://v.daum.net/v/20221129173228296,2022. 11. 29. 17:32,박소희 수습
"(서울=연합뉴스) 조성미 기자 = 정부가 내년에 인터넷망을 비롯한 중요 통신 시설의 망 이중화를 100% 수준으로 끌어올리기로 했다.과학기술정보통신부는 29일 4차 통신 재난관리 심의위원회를 열어 통신 서비스 안정화를 목적으로 내년에 중점 추진할 통신 재난관리 기본계획을 의결했다.올해 기준으로 재난관리 기본계획이 적용되는 중요 통신시설 수는 864개로, 이 가운데 통신망이 이중화된 곳은 96.9%, 전력망은 95.5%를 기록하고 있다.과기정통부는 내년 5G 기지국 증설에 따라 중요 통신시설이 879개로 늘어날 것으로 보고, 모든 시설에서 통신망과 전력망 100% 이중화를 달성할 예정이라고 밝혔다.내년 기본계획에는 또 지난해 발생했던 KT 통신망 장애 후속 대책으로 네트워크 작업 과정에서 중앙 통제를 확대하고 작업 오류를 최소화하는 방안도 담겼다.특히 KT 장애에서 드러난 네트워크 관리 미비점을 기반으로 작업 오류를 줄이고 효과적인 네트워크 관리에 활용할 수 있는 '네트워크 작업관리 가이드라인'을 제시할 방침이다.가이드라인은 코어망 작업은 모의시험 체계(시험망) 검증 후 작업 실명제로 실시하는 동시에, 작업 오류 또는 서비스에 이상 영향이 나타났을 때 즉시 원상복구 하고 관리 체계에 따라 보고하도록 했다.또 작업은 최소 2인 1조로 수행한 뒤 작업 이력은 반드시 저장·관리하며 작업 확인자가 자리 이탈을 하지 못하도록 했다. 아울러 서비스 이용에 영향이 있는 작업은 야간에 작업하도록 권고했다.과기정통부는 통신 서비스 안정성을 강화하기 위한 통신사별 이행계획도 기본계획에 반영했다고 설명했다.한편 회의에서는 최근 일어난 카카오 장애 사태와 관련해 데이터센터 사고 및 카카오 등의 부가 서비스 장애 대응 문제점 등을 분석하고 개선책 등을 논의했다.과기정통부는 이날 논의된 의견을 반영해 데이터센터와 부가 통신 서비스 등의 안정성 강화 방안을 다음 달 안으로 발표할 예정이다. 다만 카카오 장애 사태와 관련된 정보통신망 이용촉진 및 정보보호 등에 관한 법률 등 개정안이 아직 국회 논의 중이어서 내년에 적용하는 통신 재난관리 기본계획에는 담기지 않았다.과기정통부 관계자는 ""디지털 대전환으로 디지털 인프라의 안정성 확보가 더욱 중요해짐에 따라 통신사업자의 중요 통신시설에 대한 재난 관리를 강화하려는 것""이라며 ""나아가 판교 데이터센터 화재 등을 계기로 데이터센터(IDC)와 포털 등 디지털 서비스에 이르기까지 안정성 확보 체계를 마련하겠다""고 밝혔다. csm@yna.co.kr▶제보는 카톡 okjebo",IT,"https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/yonhap/20221129173053097oowb.jpg,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/yonhap/20221129173053190cclk.jpg",연합뉴스,통신모바일,"과기정통부 ""내년 중요 통신시설 전력망·통신망 100% 이중화""",https://v.daum.net/v/20221129173052248,2022. 11. 29. 17:30,조성미
"갤럭시 스마트폰으로 도어록을 열 수 있는 서비스가 등장했다. 열쇠를 찾거나 비밀번호를 입력하지 않아도 문이 열린다.삼성전자는 세계 최초로 초광대역(UWB) 기반 ‘디지털 홈 키’를 삼성페이에서 지원한다고 29일 밝혔다. 프롭테크(부동산 기술) 업체 직방과 협력해 ‘직방 UWB 스마트 도어록’(사진) 디지털 홈 키를 삼성페이에 적용했다.직방 UWB 스마트 도어록을 설치한 삼성페이 사용자는 도어록에 접근하는 것만으로도 간편하게 집 문을 열 수 있다. UWB 기술이 적용된 스마트폰이 있다면 별도의 인증 절차를 거치지 않아도 된다.UWB는 블루투스나 와이파이처럼 전파를 활용하는 단거리 무선 통신 프로토콜이다. 고주파 대역을 활용해 센티미터(㎝) 단위까지 정밀한 거리 측정과 방향성을 지원한다. 갤럭시Z폴드4, 갤럭시S22 울트라, 갤럭시S22 플러스 등에 UWB 기술이 들어갔다. 회사 관계자는 “앞으로도 UWB 기반 스마트폰을 지속 출시할 예정”이라고 말했다.삼성전자 디지털 홈 키는 보안성도 뛰어나다. 업계 최고 수준의 보안 칩셋을 내장해 사용자의 민감한 정보와 암호화된 키를 보호한다. 무선 신호의 방해나 가로채기 등 잠재적인 해킹 위험에서도 자유롭다는 게 회사 측 설명이다.배성수 기자 baebae@hankyung.com",IT,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/ked/20221129174206356pees.jpg,한국경제,통신모바일,삼성 스마트폰으로 현관문 연다,https://v.daum.net/v/20221129174205637,2022. 11. 29. 17:42,배성수
" 과기정통부, 제9회 국가연구개발사업평가 총괄위원회 개최 3000억 이하·5년 이하 R&D 사업 예타기간 4.5개월로 단축 1조원 이상·6년 이상 대형사업은 사전검토 소위원회 운영[서울=뉴시스]윤현성 기자 = 앞으로 총사업비 3000억원 이하, 사업기간 5년 이하의 국가연구개발(R&D)사업은 예타 수행 기간이 단축돼 보다 신속한 사업 추진이 가능해질 전망이다. 반면 총사업비가 1조원이 넘는 대형 사업의 경우에는 보다 철저한 사전점검을 받게 됐다. 필요성이 인정된다면 R&D 사업계획의 중간변경도 가능해졌다.과학기술정보통신부는 29일 주영창 과학기술혁신본부장 주재로 '2022년 제9회 국가연구개발사업평가 총괄위원회'를 개최하고, 11월 조사가 완료된 국가연구개발사업 예비타당성조사(R&D 예타) 결과와 국가연구개발사업 예비타당성조사 '운용지침' 및 '총괄 수행지침' 개정안 등의 안건을 심의·의결했다.위원회는 지난 9월 심의·의결한 '국가연구개발사업 예비타당성조사 제도 개선방안'의 후속조치로 R&D예타 관련 운용지침 및 총괄 수행지침 개정안을 논의했다.먼저 사업 기획 시 후속단계를 구체적으로 확정할 수 없는 단계형 사업의 특성을 반영해 예타 대상선정 과정에서 사업의 구체성 요건을 완화하고, 예타 조사 시 사업의 분리시행을 검토할 수 있는 근거를 마련했다. 아울러 예타 결과보고서 정책제언 시 사업평가의 필요성을 제시할 수 있는 조항을 추가하고, 특정평가를 통해 사업계획 변경이 가능하도록 관련 규정을 개정했다.주요 정책 관련 사업 중 일정요건(총사업비 3000억원 이하면서 사업기간 5년 이하)을 충족하면서 필요성이 인정되는 경우에는 R&D 예타 수행기간을 기존 7개월에서 약 4.5개월로 단축하는 조항을 신설해 신속조사에 필요한 근거를 마련했다.반면 총사업비가 1조원 이상이면서 사업기간이 6년 이상인 대형·장기사업은 사전검토 소위원회를 구성·운영하고, 재검토가 필요한 경우에는 R&D예타 접수를 보류할 수 있도록 규정해 투자 건전성을 확보해나갈 계획이다.재정분과도 신설돼 총괄위원회 위원을 14명에서 15명으로 확대하고, 종합평가에도 필수적으로 참여하도록 했다. 임무중심형 R&D 사업은 기술 소위를 필수로 거치도록 하는 근거를 마련해 예타 조사의 신뢰성을 높였다.이번 개정안에 포함되지 않은 '기술비지정형 사업 활성화'는 관련 가이드라인을 내년도 1분기까지 별도로 마련하여 도입할 계획이다. R&D 예타 금액 기준을 기존 500억원에서 1000억원으로 상향하는 부분은 '국가재정법' 개정이 필요한 사안으로 조속한 적용을 위해 재정당국과 긴밀히 협조하기로 했다. 주영창 과학기술혁신본부장은 ""지난 9월 발표한 'R&D예타 제도 개선방안' 이 본래 취지에 맞게 작동하도록 지침 개정안 적용 후 운영 실태를 지속적으로 점검하는 등 제도 개선사항의 현장 착근에도 만전을 기하겠다""고 강조했다.한편 과기정통부는 이날 2022년 1차 R&D 예타 대상사업 중 종합평가(AHP)를 거쳐 추진 필요성이 인정된 '차세대 발사체 개발사업' 시행을 최종 확정했다.차세대 발사체 개발사업은 한국형 발사체(KSLV-Ⅱ) 누리호의 후속 발사체를 개발하는 사업이다. 누리호보다 더 높은 추력을 보유하고 추력조절과 재점화가 가능한 차세대 발사체(KSLV-Ⅲ)를 개발해 2031년 달착륙선 예비 모델, 2032년 1.8톤급 달 착륙선을 우주로 실어 보내는 도전적 임무를 수행할 예정이다. hsyhs@newsis.com ",IT,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/newsis/20221129174346266puax.jpg,뉴시스,통신모바일,"국가R&D사업, 예타 도중 '계획 변경' 가능…예타 기간도 줄인다",https://v.daum.net/v/20221129174346680,2022. 11. 29. 17:43,윤현성 기자
" 플랫폼 부문 매출 931억원…조정 EBITDA 219억원 클라우드 매출 307억원, 인터파크 매출 611억원 [서울=뉴시스] 오동현 기자 = 야놀자가 3분기 사상 최대 매출을 달성했다. 야놀자는 한국채택국제회계기준 올해 3분기 연결 매출이 1922억원으로 전년 동기 대비 112% 성장했다고 29일 밝혔다. 인수합병에 따른 무형자산 상각비 및 스톡옵션 등 비용을 제외한 조정 EBITDA(상각전 영업이익)는 106억 원을 기록하며 흑자를 지속했다.야놀자 플랫폼 부문 매출은 931억 원으로 전년 동기 대비 32% 성장했다. 조정 EBITDA는 219억 원, 조정 EBITDA 마진율은 24%를 기록하며 매출과 수익성 모두 견조한 성장세를 이어갔다.야놀자클라우드 부문 매출은 307억 원으로 전년 동기 대비 253% 성장했다. 글로벌 클라우드 솔루션 및 IDS(Inventory distribution system) 부문에서의 고성과가 지속되고 있는 것으로 분석됐다. 조정 EBITDA는 -93억 원으로, 전 분기 -121억 원 대비 적자폭이 개선됐다. 인터파크 부문 매출은 611억 원으로 전 분기 대비 40% 성장했다. 특히 야놀자에 피인수 후 해외 항공 및 공연 예약 사업 호조세로 고성장했다. 조정 EBITDA는 -42억 원으로, 코로나19 진정세 이후 해외여행 수요에 선제 대비하기 위한 연구개발(R&D) 인력 보강 및 마케팅 비용 증가에 따라 소폭 적자를 나타냈다.야놀자 관계자는 “계속되는 코로나19 상황과 금리인상 및 환율 급등 등 불안정한 국제 정세 상황 속에서 국내외 여행 수요의 본격적인 회복이 늦어짐에도 불구하고 야놀자는 모든 사업 부문에서 높은 성장세와 수익성을 지속 확보하고 있다”면서 “추후 상황이 안정화되면 더 빠른 성장을 할 것으로 기대되며, 조정 EBITDA 기준으로도 안정적인 흑자 기조가 유지되고 있는 만큼 계속해서 글로벌 여행 시장에서의 리더십을 공고히 해 나갈 것”이라고 말했다. odong85@newsis.com ",IT,https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/newsis/20221129174454965gzwq.jpg,뉴시스,통신모바일,"야놀자, 3분기 사상 최대 매출 1922억원…전년比 112%↑",https://v.daum.net/v/20221129174454700,2022. 11. 29. 17:44,오동현 기자
" 캠페인 참여자 수 15만 명 달성 ""인터랙티브 콘텐츠만이 할 수 있는 소재였기에 가능"" [서울=뉴시스] 오동현 기자 = 방구석연구소가 LG유플러스, 국가보훈처와 함께 기획 제작한 ‘알로하 독립런(RUN)’ 캠페인이 ‘2022 대한민국 광고대상’ 소셜커뮤니케이션부문 금상을 수상했다고 29일 밝혔다.대한민국 광고대상은 한국광고총연합회가 주관하는 국내 최고 권위의 광고상이다. 올해로 29회째를 맞았으며, 작년보다 14% 늘어난 2800여 편이 출품돼 72개 수상작이 선정됐다.알로하 독립런 캠페인은 유저가 직접 광복 자금을 모으는 러닝 액션 게임 기반의 인터랙티브 콘텐츠다. 이용자는 스토리를 통해 하와이에서 활동한 독립운동가의 생을 느껴볼 수 있고, 게임 내 배경과 아이템 등의 요소를 활용해 역사적 사실을 인지할 수 있도록 제작됐다.게임을 클리어한 이용자는 본인의 모습을 담은 독립운동가 외형 커스텀을 통해 해시태그 챌린지에 참여할 수 있었다. 1000건 이상의 챌린지 참여가 이뤄졌다. 주입식 형태의 정보 전달보다 게임을 통해 쉽고 재미있게 역사를 알아갈 수 있다는 점에서 차별화된 사회공헌 캠페인으로 평가받았다.알로하 독립런 캠페인에는 15만 명 이상이 참여했다. LG유플러스에서 3년째 진행 중인 광복절 캠페인 ‘당연하지 않은 일상’의 일환으로 이용자 1인당 815원의 기부금이 적립돼 콘텐츠 오픈 일주일 만에 5000만 원의 기부금이 모였다. 기부금은 국가보훈처와 함께 하와이 독립운동가 후손들에게 전달됐다.'방구석연구소'는 더에스엠씨그룹 독립법인 '소프트스피어'의 인터랙티브 콘텐츠 프로덕션이다. 임하은 소프트스피어 대표는 “2021 대한민국 광고대상에서 3.1절 기념 ‘#기억하_길’ 캠페인으로 수상을 한데 알로하 독립런을 통해 두 번째 수상을 하게 돼 매우 기쁘게 생각한다”며 “인터랙티브 콘텐츠만이 할 수 있는 소재였기에 가능했다고 생각하고, 앞으로도 다양한 브랜드와 함께 의미 있는 캠페인을 선보일 수 있도록 노력하겠다”고 전했다. odong85@newsis.com ",IT,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/newsis/20221129174411337fysa.jpg,뉴시스,통신모바일,"방구석연구소 '알로하 독립런' 캠페인, 대한민국 광고대상 수상",https://v.daum.net/v/20221129174411688,2022. 11. 29. 17:44,오동현 기자
" 한-사우디 주택협력 포럼 참가 C-ITS 기술 및 통합도시운영 솔루션 발표 [서울=뉴시스]심지혜 기자 = KT는 '한-사우디 주택협력 포럼'에서 스마트시티 사업을 소개했다고 29일 밝혔다.포럼은 원희룡 국토교통부 장관의 이달 초 사우디아라비아 방문에 이은 마지드 알-호가일 사우디 자치행정주택부 장관 방한에 맞춰 국토부와 한국주택협회가 공동 개최했다. 한국수자원공사, 한국토지주택공사(LH), 주택도시보증공사(HUG)와 포스코건설, 현대건설 등 건설 관련 기관들이 참여했다. 정보기술(IT) 기업 중에서는 스마트시티 사업을 펼치는 네이버와 KT, 스타트업 직방이 참석했다.KT는 이 자리에서 인공지능(AI) 딥러닝 기반의 지능형교통체계(C-ITS) 기술과 제주도 실증 사례 그리고 통합도시운영 솔루션을 제공하는 스마트시티 사업에 대해 발표했다. KT의 통신 역사와 함께 글로벌 사업 현황도 소개했다. 발표는 김민성 KT C레벨컨설팅본부 팀장이 맡았다.포럼에 참석한 양 장관은 이번 행사를 계기로 미래 신산업 협력 강화를 위해 2016년 체결한 주택협력 업무협약(MOU)을 주택·스마트시티로 확대해 다시 체결하기로 합의했다. 또한 미래 스마트시티 구상을 함께 해나가는 확장된 협력 플랫폼으로 정례화 할 것을 제안하며 포럼을 통해 새로운 글로벌 도시·주택 협력 모델 창출에 기여한다는 계획을 제시했다. siming@newsis.com ",IT,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/newsis/20221129175146608zlhk.jpg,뉴시스,통신모바일,"사우디 주택부 장관 방한…KT, 스마트시티 전략 소개",https://v.daum.net/v/20221129175146912,2022. 11. 29. 17:51,심지혜 기자
"(서울=뉴스1) 윤지원 기자 = '원팀코리아' 수주단에 참여 중인 KT가 29일 서울 잠실 롯데호텔에서 열린 '제1회 한-사우디 주택협력 포럼'에서 자사의 스마트시티 사업을 소개했다고 밝혔다.이날 포럼은 원희룡 국토교통부 장관의 이달 초 사우디아라비아 방문에 이은 마지드 알호가일 사우디 자치행정주택부 장관 방한에 맞춰 국토부와 한국주택협회가 공동 개최했다. 포럼에는 한국수자원공사, 한국토지주택공사(LH), 주택도시보증공사(HUG)와 포스코건설, 현대건설 등 건설 관련 기관들이 참여했다.정보기술(IT) 기업 중에서는 스마트시티 사업을 펼치는 네이버와 KT, 스타트업 직방이 참석했다. KT는 국토교통부와 건설·모빌리티·스마트시티·IT·스마트팜 등 다양한 업계가 참여한 사우디아라비아 수주 지원단 '원팀코리아'에 참여 중이다.KT는 이날 자리에서 인공지능(AI) 딥러닝 기반의 차세대 지능 교통 시스템(C-ITS) 기술과 제주도 실증 사례 그리고 통합도시운영 솔루션을 제공하는 스마트시티 사업에 대해 발표했다고 밝혔다. 아울러 KT의 역사와 함께 글로벌 사업 현황도 소개했다. 발표는 김민성 KT C레벨컨설팅본부 팀장이 맡았다.포럼에 참석한 양 장관은 이번 행사를 계기로 미래 신산업 협력 강화를 위해 2016년 체결한 주택협력 MOU를 주택·스마트시티로 확대해 다시 체결하기로 합의했다. 또 미래 스마트시티 구상을 함께 해나가는 확장된 협력 플랫폼으로 정례화하자는 제안이 나왔다. 양측은 이번 포럼이 새로운 글로벌 도시·주택 협력모델을 창출하는 데에 중요한 기반이 될 것이라고 전망했다.g1@news1.kr ",IT,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/NEWS1/20221129175319460orlc.jpg,뉴스1,통신모바일,"'원팀코리아' KT, 사우디 장관에 스마트시티 사업 소개",https://v.daum.net/v/20221129175318940,2022. 11. 29. 17:53,윤지원 기자
"한국 경제의 버팀목인 반도체 산업이 '사면초가' 위기에 내몰렸다. 반도체 산업을 재건하려는 미국, 다시 반도체 맹주를 되찾기 위해 각성한 일본, 국가와 기업이 혼연일체로 움직이는 대만, '반도체 독립'에 나선 중국 등이 일제히 공세에 나선 것이다.주요 국가들이 반도체 패권을 잡기 위해 뛰고 있지만 한국의 '반도체특별법'은 정쟁으로 허송세월을 보내고 있다. 그사이 한국의 세계 반도체 시장점유율은 1년 새 2%포인트 감소하며 주저앉고 있다.시장조사업체 옴디아가 최근 내놓은 글로벌 반도체 시장점유율 자료에 따르면 올해 한국의 글로벌 시장점유율은 17.7%로 1년 전(19.7%)에 비해 2%포인트 하락할 전망이다. 지난 3분기 삼성전자 반도체부문의 매출(이하 분기 평균환율 기준)은 대만의 TSMC에 추월당했다. 2분기 22조9000억원이었던 TSMC의 매출은 3분기 27조1100억원으로 뛰어오른 반면 삼성전자 반도체부문은 28조5000억원에서 23조200억원으로 감소했다. 미국의 인텔은 같은 기간 19조3000억원에서 20조5400억원으로 상승했다. 올해 3분기 이후 불어닥친 '반도체 불황' 속에서 한국이 다른 경쟁국에 비해 상대적으로 타격이 더 큰 셈이다.세계 반도체 시장은 재편되는 흐름을 보이고 있다. 미국은 '반도체와 과학법'으로 대규모 투자에 나섰으며 일본은 정부와 민간기업이 힘을 합쳐 새로운 반도체 기업을 설립하는 등 반도체 강국 지위 회복을 위해 정부가 적극적으로 나서고 있다. 반도체를 '국가안보의 최전선'으로 삼은 대만은 반도체 산업을 지키기 위해 사활을 걸고 있다. 중국은 반도체 자립 전략에 초점을 맞추고 있다. [최승진 기자 / 오찬종 기자]",IT,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202211/29/mk/20221129202103109funk.jpg,매일경제,통신모바일,"K반도체 흔들리는 위상 美·대만 약진, 日·中 추격",https://v.daum.net/v/20221129181208527,2022. 11. 29. 18:12,"최승진 기자(sjchoi@mk.co.kr), 오찬종 기자(ocj2123@mk.co.kr)"
